-9.106877126573569292e-01	1.149713037560265438e-01	-7.890242342282701715e-01	-4.316361619425361229e-01	-9.107815310272621145e-01	-9.008397344280254515e-01	-3.109635896315313675e-01	-5.892697761701719550e-01	-9.894568327771705585e-01	-9.860897816176368291e-01	-8.184734574450442945e-01	-8.301947433476216665e-01	-6.498212166913318322e-02	-9.055700036230074357e-01	7.823352138474404249e-01	-1.107174468993457270e-02	-6.527758066565489958e-01	-5.054900235551368359e-01	2.374466855541903787e-01	9.198629953635859557e-01	-6.365160907417197755e-01	6.315133331789449800e-01	-4.533213171230191518e-01	-6.935653610382674916e-02	-9.170685871570345427e-01	6.089100333148579347e-01	7.647884188860990529e-01	-7.859644734171080671e-01	-8.298186097139028661e-01	-9.688015140871744091e-01	-8.052641693521687127e-01	1.890625882332979124e-01	-9.654011653503583590e-01	7.209877272719191765e-01	-9.151618749902539207e-01	8.039086114010797202e-01	-2.066887894156256567e-01	9.499306728019625279e-01	-7.476484898655820777e-01	7.482376744944498892e-01	3.537965494175020487e-01	7.817410270886349100e-01	3.390741416607205572e-02	-9.186287904746485156e-01	7.324571068701342114e-01	-8.580167892184822342e-01	9.319834767692427580e-01	9.806645164065794784e-01	8.337589677037121616e-01	-7.156369598365192042e-01	-7.679396559546705081e-01	-3.920340663627471245e-01	-9.615865042347098157e-01	8.643462312110881118e-01	-6.884859738372312021e-01	4.935074096359168827e-01	-7.534834970562560574e-01	9.847271815123924688e-01	5.179292547089258125e-01	-9.501481703046518179e-01	-6.759128276577586192e-01	7.491658800511594718e-01	-3.485344871271689460e-01	-9.017281814840958365e-01
-4.185615607141007777e-01	9.494845133311284879e-01	-8.050648369300372753e-01	9.228377182811748902e-01	-4.076851298860834638e-01	-7.786895713960798604e-01	4.606009279543021862e-01	-9.311912685410934643e-01	-9.581201874065250479e-01	-8.263094936875990948e-01	-8.732471961923832238e-01	-5.992353963875104439e-01	9.627688195501989954e-01	-7.304227318412876979e-01	-5.814210816752808375e-01	9.773894469438193511e-01	7.045318183119609889e-01	1.902573119317873540e-01	1.234062913392701410e-01	7.986665538041596291e-01	-9.392782824770716799e-01	-3.937058955058926335e-01	-9.689831243340967237e-01	9.585372951242353556e-01	-8.262775577618233225e-01	7.659868897756569872e-01	-2.973858117035268686e-02	-8.661194290909215443e-01	-7.828417244706868949e-01	3.441499591083711507e-01	-9.372390036885996922e-01	-8.216079636511569584e-01	-5.983631799988362587e-01	7.370694816365228608e-01	6.894566311613954390e-01	9.195628974353424745e-01	4.759891522425898584e-04	3.574953517449551699e-01	-9.437577087604586135e-01	6.335346321757542309e-01	-7.676332927460605138e-01	-1.373669176611558296e-01	-6.032572126122381917e-01	-8.444100746964188220e-01	8.927112534406833610e-01	-8.750906501459005948e-01	2.338536017057769867e-01	8.748750218195080475e-01	-8.289977226415338185e-01	-5.220862040369033119e-01	-9.650753601370930523e-01	6.173001141199761788e-02	2.981667770030920761e-01	-5.319599085110688907e-01	7.768722442773869918e-01	-8.072653757495343863e-01	-1.019209054006929432e-01	4.155771876098123263e-01	-1.141202375998050245e-01	-6.266418444459397399e-03	8.399365094804743803e-01	2.251333759559742409e-01	4.895451668692272218e-01	-9.593334675628641117e-02
-9.669302546211144822e-01	-8.342192323930428532e-01	-8.435658042547069524e-01	1.359221269188617444e-02	6.186377554756280484e-01	5.399208786765709034e-01	-8.031600834203359573e-01	-2.920986747253000865e-02	-9.868722601207776668e-01	9.167856135219762947e-01	-9.685791963148203676e-01	-4.137359300623195124e-01	4.756873691003789956e-02	6.943892659057261385e-01	9.062136187497128459e-01	8.742511692326221384e-01	7.947619629153089837e-01	8.337927047736984898e-01	-5.729973103066301476e-01	-2.956985094746887935e-02	-7.114102632644370150e-01	-9.745858082840835879e-01	5.509731968192317364e-01	-7.036313317428675163e-01	-9.302047775216450987e-01	-5.015637429871253605e-01	8.866243049501290607e-02	6.040603560796899973e-01	-7.378282821338447706e-01	-9.909393968928027485e-01	-1.029065737652916090e-01	-7.508688814470685369e-01	-4.101279089566203795e-01	8.769106116987712696e-01	7.636220006711847974e-01	9.899565028122281340e-01	-9.642461039414564894e-01	-8.411376669001033868e-01	8.416813959958725500e-01	4.285220139886450341e-01	3.713238891168356148e-01	-9.382740503670706778e-01	-4.163497928061145603e-01	2.105982624269229775e-01	7.610813628295152178e-01	-4.616057772972951417e-02	-8.528211069891085128e-01	5.913243314211108492e-01	-4.613463427072765355e-01	-2.062391972817957386e-01	-9.456216832600973232e-01	-2.144129349278927343e-01	-4.825382684137853873e-01	-2.297190549558632833e-01	8.920900369919861905e-01	4.199969806070331102e-01	5.795149884070498469e-01	9.178418236248475637e-01	-1.729763849048200977e-02	6.470012260511172064e-01	-8.790355343688770473e-01	8.572676119402843076e-02	-9.444435022313881767e-01	-4.607997448215560565e-01
9.853151051819982742e-01	6.077867275433518346e-01	9.695954858457598302e-01	-8.225496425105559561e-01	-1.329290077889377641e-01	5.446146713425732422e-01	9.053288073953178472e-01	-7.069008928412289228e-01	-4.996707154516992211e-01	-3.069780396836956360e-01	9.966152964250887258e-01	9.854981549161365706e-01	-9.451659587331368018e-01	9.254699016725085325e-01	-7.135642289559210871e-01	4.737197659913334746e-01	4.675530539503655048e-01	8.380359567351455263e-01	-5.803239854832628053e-01	-8.269228256665438481e-01	-8.324294425271456799e-01	-9.673102882313210360e-01	-9.545974181758531962e-01	2.134916095904209887e-01	-9.802279676923202345e-01	-2.325770300315416483e-01	5.951288814261231908e-01	9.037793527726345477e-01	-9.865113647936379904e-01	-9.753992713496383304e-01	-1.165965135173697848e-01	4.632851011110222100e-02	5.644293185456081274e-02	9.942902198756681242e-01	1.316378166211574219e-01	1.657168642823577953e-01	1.295481330378029927e-01	-9.484749208007954291e-01	-8.679000137372201440e-01	9.835391820390886330e-01	7.822573548636572172e-01	-4.943014948008696563e-01	-6.486186956615216381e-01	-9.837814938563694822e-01	8.872728030594316806e-01	-9.842228783929825031e-01	-9.565610726457132174e-01	-2.021694527611535563e-01	-8.760077352547123164e-01	4.383135859000447110e-01	3.633157630916360459e-01	-5.135342146084110881e-01	-8.498468257398273940e-01	4.039443278870779586e-01	8.796658172795851494e-01	6.038499122445201150e-01	5.101731899951672533e-01	-8.761150174734418927e-01	-7.765007067120874851e-01	6.168478719068832827e-01	-7.093635734247698554e-01	-9.645455931410144013e-01	9.794131473225579088e-01	9.844266967353627606e-01
-8.333396948290674455e-01	-6.841858817117092428e-01	-7.021286726940567657e-01	8.887828346662841605e-01	-9.479838175099871700e-01	-9.530627713624888475e-01	9.561025738588634082e-02	-8.756853500702866944e-01	3.262055933351151044e-02	-9.587804222593586667e-01	5.202821597603640713e-01	-5.117663668731118332e-01	-9.727930951869362408e-01	-9.702546881742274421e-01	-2.053154426691808018e-02	5.582629000200989289e-01	1.654117139956980675e-01	-9.653144733847366377e-01	-8.317357960587015153e-01	4.068822947672576795e-01	-8.639331424364351530e-01	8.671011619675256243e-01	-9.234322877796301565e-01	9.767205343404150586e-01	-5.083855647918495979e-01	9.021604328754841973e-01	-2.287234149533729777e-01	-8.872119920204690757e-01	-9.733401878801455354e-01	-2.837731524645792369e-01	-4.853009357550666092e-01	8.356672060355245790e-01	5.163801775236568359e-01	-3.024218863862619677e-02	9.949325515844867907e-01	4.479716859566080234e-01	9.713913451625381112e-01	8.531288385025831422e-01	-9.483434837682920282e-01	-4.163301707111989880e-01	-5.853446007242010252e-01	-2.282243110780584824e-02	5.051453704421187130e-01	-7.054282525422974626e-01	-6.838470849969936483e-01	8.189357833859236546e-01	8.034184332046132582e-01	9.639465646433073021e-01	-3.798202056791912806e-01	-8.317208247200059690e-01	-8.960135283803997153e-01	1.650617187872101543e-01	9.567451315254975608e-01	8.236893884383236220e-01	-3.848374502739023151e-01	-9.417568043106636644e-01	-9.272843610473573417e-01	-8.863921655261421950e-01	2.723729361140631022e-01	-2.367302779988874062e-01	9.723153892549537547e-01	5.890646564357576720e-01	8.628064726899380421e-01	-2.878720726615386361e-01
-9.579954093802623971e-01	9.121026133019681792e-01	-7.681562434466790990e-01	7.854205160530822738e-01	-9.717994708881939614e-01	9.431653137300858303e-01	7.370499299654172942e-01	8.402823124206375560e-01	-9.831972856262524152e-01	9.735857646958444578e-01	-9.432348604682767590e-01	-2.859293828615528388e-01	-9.524430645517431016e-01	-7.174432135689911005e-01	3.978155195058986626e-01	9.823096602461830473e-01	-9.697617385774490728e-01	7.338590801079001302e-01	6.699826227595812034e-01	9.602733846688961128e-01	-9.663508724535121441e-01	-9.533853687205898764e-01	-9.559425675382930976e-01	-6.987443681507721216e-01	-7.959342363797574649e-01	9.025680040420297479e-01	-7.318988235534741316e-01	7.110631870357746465e-01	1.863697512213037810e-01	1.805128359612354072e-01	-9.907630868320392858e-01	-9.351132422436049252e-01	-8.743174656984123994e-01	4.656959562678388287e-01	-7.284433482101686508e-01	-9.138508186071090389e-01	-6.593839617830729027e-01	-9.880097043072613161e-01	5.707840432109644313e-01	5.060819050433832400e-01	-9.701842949175277786e-01	-8.887800084836575687e-01	-8.593783340056561082e-01	-8.217279020409032908e-01	9.373852309108861025e-01	3.888357441141923609e-01	-2.341829953341312831e-01	-9.128656723748145296e-01	-5.524803463969446549e-01	-5.429326398922866836e-01	-9.393328759404412365e-01	-2.455542370433985155e-01	8.450798700337792679e-01	7.521161876243374032e-03	8.022482511258041127e-01	-8.520089244073825174e-01	3.234204404129672472e-01	5.587669821062034581e-01	6.033614171244126023e-01	-6.590037294768368303e-01	-3.065395236984074234e-01	-3.220776043818112666e-01	-8.418927092233983167e-01	-8.932855624094063751e-01
-7.376915744742484904e-01	-1.692729251077581265e-01	9.646980832459935984e-01	-1.472805718311979983e-01	7.789603978474961554e-01	-9.096280479493807913e-01	6.670283742549117934e-01	-4.074481746694341711e-01	-9.731174328974018239e-01	-9.118194515963641278e-01	9.761883395472015224e-01	-8.198611690936719043e-01	-8.513823581034811738e-01	6.705213964245679836e-01	-8.700110050180397403e-01	9.242836297711145566e-01	-6.934126983140448397e-01	1.802335998842726217e-01	-4.446740022700127470e-01	5.448592534566600865e-01	6.337335121640926827e-01	-8.522570324061310432e-01	-5.571266693605066676e-03	9.381041304058483910e-01	-9.561552790103572397e-01	8.383148285797731303e-02	1.223867256622777344e-01	8.611551892110983486e-01	-8.234129138667073411e-01	-9.698197213736736710e-01	2.482699316953650981e-01	-9.125500415847042079e-01	-7.753234983949621739e-01	9.740315572394785404e-01	8.023416452874518323e-02	3.295399492869155456e-02	-3.392696494099231019e-01	7.051073549038889832e-01	7.858123284776065143e-01	9.364650667289600161e-01	8.951960696897223180e-01	6.088533340821938866e-01	-7.590723683998095161e-01	-5.728901121301928079e-01	8.194889690076547772e-01	-9.790901086236183382e-01	8.684919029061892726e-01	-9.741993605418421964e-01	-2.649692540668261431e-01	4.294512718318432287e-01	-6.839890069241691961e-01	7.705758632455060875e-01	8.425117347782479227e-01	8.041987616530885674e-01	8.307319755812998807e-02	-9.103081477591371540e-01	-1.320365360447308400e-01	-6.307152953283137187e-01	-9.078182833709407262e-01	-7.357221631560965092e-01	9.463573676251516575e-01	-9.534105838014264034e-01	9.718425955734968369e-01	9.616059545352104720e-01
-6.435861879794718687e-01	5.410138166451711195e-01	9.639209074474834882e-01	5.330477762963459210e-01	7.232045293984011858e-01	-3.797987109283200713e-01	1.616947094648438776e-01	-8.962171030470107436e-01	-9.474237319813079150e-01	-9.348213975128381037e-01	9.351126117253814041e-01	-1.494464975750266766e-01	-9.827854239140511039e-01	2.828900096573574441e-01	-4.005590102888163528e-01	9.732782204888940081e-01	-4.039963743755462522e-01	1.484445430565312918e-01	-6.337919357019353717e-01	7.261325113360617145e-01	8.952351139787857459e-01	-3.563423528328987788e-01	-8.912415604780234979e-01	8.291052500254273427e-01	-8.140234124971444940e-01	2.707016401231156499e-01	2.460205993674197955e-01	8.897531972257408661e-01	-9.123238283849947061e-01	-8.851919618717662974e-01	-6.548083286675069337e-01	-8.298515861689346185e-01	-5.935150900613587188e-01	9.220712347657712415e-01	7.174343390220716543e-01	8.482260846948936894e-01	-1.507334039258353409e-01	-4.864807702800554301e-01	5.700208003176958638e-01	9.557923260515017727e-01	9.979735946882547504e-01	6.682106143225317041e-01	-5.842740959051280214e-01	-7.384262800815188932e-01	-5.665743082312248852e-02	-9.938628990912180550e-01	8.914689717559663995e-01	-9.646756030165357654e-01	-5.519081562779729611e-01	5.596861050170593987e-01	-5.423322195343827090e-01	7.478416422486489079e-01	-6.195198112267986668e-01	8.439477159326321809e-01	6.244098370679943555e-01	3.799261218519089066e-03	5.953954492215725036e-01	-7.584494326705926159e-01	-9.055715932250194555e-01	-8.834044247964907282e-01	6.094096001763171788e-01	-9.441674103908593851e-01	9.827789819859493736e-01	4.697281269951781302e-01
-9.818157569580416855e-01	-9.172105169059948659e-01	9.996440287712603512e-01	-9.804396799038329613e-01	9.983363187021263574e-01	9.985741201900804054e-01	-9.975517169510771387e-01	-8.825691133536288646e-01	6.477049136752414116e-01	9.977529545477203943e-01	9.756614082012375899e-01	-6.489511587234306766e-01	2.050711556543341196e-01	-9.942216718134941900e-01	-9.564451538909876094e-01	9.196931787912977496e-01	9.540406421062301856e-01	9.749334203950574818e-01	9.071665176471013226e-01	6.951034572348033791e-01	-3.612740962908642106e-01	8.839583461753258709e-01	8.028753421724943440e-01	8.697396112240319832e-01	-1.782469252687882422e-01	-9.813653334407962392e-01	-9.949515942653508471e-01	3.595331620468770750e-01	9.945795365600832438e-01	9.929675215522163478e-01	-4.013464970357877304e-01	9.108423492696731127e-01	-9.509196838665512352e-01	9.503300900675174523e-01	9.349127748321384157e-01	-9.954015275026308895e-01	-9.629157628691418225e-01	-4.223994357151441004e-01	9.980991880943215211e-01	6.364567512705854302e-01	6.967364201708371452e-01	9.967661812811934308e-01	8.217746483634077448e-01	9.969810784003709792e-01	-9.987598900176872796e-01	-9.735227190467562464e-01	-8.453856952859466478e-01	-9.889594293502350641e-01	-9.282440541303523807e-01	9.791797165241753476e-01	6.052843911572226565e-01	9.909289673799507314e-01	-8.093268929537613676e-01	8.875334815133590904e-01	-5.237652011278448594e-01	9.336480456849214349e-01	-8.637727217697259707e-01	7.956451663224312076e-01	7.993443967617077650e-01	9.954315396593730325e-01	1.860648425094231229e-01	9.098206562367516792e-01	9.927594072447297746e-01	9.997916541908423715e-01
-8.938629699751999835e-01	9.755818594778701280e-01	9.894830686795353936e-01	3.008621630328304764e-01	-8.909474407706684529e-01	-3.958801144808969386e-01	-9.907915675271919964e-01	-1.858030786871267548e-01	-1.062822037400989600e-01	9.008533052162573940e-01	-9.832310208184514844e-01	9.331040792869822464e-01	7.038098098580025663e-01	5.547783162536461532e-01	-5.972363590190773452e-01	5.896840963383670475e-01	9.386514955443804320e-01	-9.623852127089461694e-01	9.662896564394821697e-01	-6.456332438922900430e-01	-5.254421867705981464e-02	8.490731998388193480e-01	-8.795103313130065992e-01	2.369559180045645030e-01	-9.809250334675650995e-01	-8.733720184072693016e-01	-1.816726961251305117e-01	-7.980116379891671885e-01	9.786876922609906160e-01	-9.513726374131653563e-01	7.217798369427642635e-01	3.049085593528990668e-01	-6.867402807444104862e-02	-3.400581485450256958e-01	9.816918970958850021e-01	-3.181236828124260896e-01	-5.091760407260145227e-01	-9.969675037140214302e-01	2.693128126632444164e-01	-6.766392240228641386e-01	2.563846429960353057e-01	6.038471270040183247e-01	-9.781664583963574078e-01	-2.228515927266311314e-01	8.985428088123629253e-01	-3.765144816999881905e-01	9.723303398405452880e-01	9.198263732232965229e-01	-8.430936509921542754e-01	6.565369188478651363e-01	-6.285008627277027804e-01	-6.360906660611902463e-01	-7.043576895831692442e-01	-7.035023531674557129e-02	8.690801844151809785e-01	-7.230067345872289719e-01	6.677074696584968105e-01	7.141067160275653691e-01	-9.750774681794169840e-01	-9.150374429239735985e-01	-9.153000827603160472e-01	8.014284697814860747e-01	-8.079201773011228660e-01	-7.351040589202876285e-01
